"claims","total_cost","payout","cost_if_insured","cost_if_uninsured"
1,1410.55142631018,1160.55142631018,925,1410.55142631018
0,0,0,675,0
0,0,0,675,0
2,479.594519212029,229.594519212029,925,479.594519212029
0,0,0,675,0
0,0,0,675,0
0,0,0,675,0
0,0,0,675,0
1,115.901271120223,0,790.901271120223,115.901271120223
1,471.164239027687,221.164239027687,925,471.164239027687
0,0,0,675,0
2,473.281505313182,223.281505313182,925,473.281505313182
2,1714.73038780002,1464.73038780002,925,1714.73038780002
0,0,0,675,0
0,0,0,675,0
1,185.280122067883,0,860.280122067883,185.280122067883
0,0,0,675,0
2,1972.35962135318,1722.35962135318,925,1972.35962135318
0,0,0,675,0
1,715.348931739819,465.348931739819,925,715.348931739819
0,0,0,675,0
1,262.030457211741,12.0304572117408,925,262.030457211741
0,0,0,675,0
0,0,0,675,0
1,984.830934677901,734.830934677901,925,984.830934677901
1,131.455189416771,0,806.455189416771,131.455189416771
2,1084.85301240055,834.853012400554,925,1084.85301240055
1,535.924924839278,285.924924839278,925,535.924924839278
1,448.892382836167,198.892382836167,925,448.892382836167
1,189.143503559499,0,864.143503559499,189.143503559499
1,181.347065434028,0,856.347065434028,181.347065434028
0,0,0,675,0
0,0,0,675,0
0,0,0,675,0
0,0,0,675,0
0,0,0,675,0
1,272.455729582355,22.4557295823554,925,272.455729582355
0,0,0,675,0
2,805.18584707683,555.18584707683,925,805.18584707683
2,869.213856623706,619.213856623706,925,869.213856623706
1,380.486612726984,130.486612726984,925,380.486612726984
0,0,0,675,0
0,0,0,675,0
2,892.228306726847,642.228306726847,925,892.228306726847
0,0,0,675,0
0,0,0,675,0
0,0,0,675,0
0,0,0,675,0
0,0,0,675,0
0,0,0,675,0
0,0,0,675,0
2,259.701897449579,9.70189744957867,925,259.701897449579
2,352.489027803398,102.489027803398,925,352.489027803398
0,0,0,675,0
1,381.238265479856,131.238265479856,925,381.238265479856
1,509.391212845922,259.391212845922,925,509.391212845922
2,360.216303819422,110.216303819422,925,360.216303819422
0,0,0,675,0
1,188.641532769314,0,863.641532769314,188.641532769314
1,266.890403883577,16.8904038835773,925,266.890403883577
0,0,0,675,0
2,363.900940548235,113.900940548235,925,363.900940548235
1,274.134228089242,24.1342280892415,925,274.134228089242
0,0,0,675,0
0,0,0,675,0
1,715.101136713419,465.101136713419,925,715.101136713419
1,627.24015181802,377.24015181802,925,627.24015181802
1,205.00616439443,0,880.00616439443,205.00616439443
0,0,0,675,0
2,601.7397801804,351.7397801804,925,601.7397801804
0,0,0,675,0
2,1001.74875606372,751.748756063719,925,1001.74875606372
0,0,0,675,0
1,599.065516340065,349.065516340065,925,599.065516340065
2,688.900884485482,438.900884485482,925,688.900884485482
1,266.149086922575,16.149086922575,925,266.149086922575
4,2643.79041098975,2393.79041098975,925,2643.79041098975
1,408.090889987932,158.090889987932,925,408.090889987932
0,0,0,675,0
1,755.87053536992,505.87053536992,925,755.87053536992
2,635.601743472383,385.601743472383,925,635.601743472383
1,622.085240641407,372.085240641407,925,622.085240641407
0,0,0,675,0
0,0,0,675,0
0,0,0,675,0
0,0,0,675,0
0,0,0,675,0
0,0,0,675,0
0,0,0,675,0
0,0,0,675,0
1,333.866095864163,83.866095864163,925,333.866095864163
0,0,0,675,0
0,0,0,675,0
0,0,0,675,0
0,0,0,675,0
0,0,0,675,0
1,193.376642176885,0,868.376642176885,193.376642176885
0,0,0,675,0
1,728.802188503306,478.802188503306,925,728.802188503306
3,1288.27032523183,1038.27032523183,925,1288.27032523183
0,0,0,675,0
0,0,0,675,0
0,0,0,675,0
2,891.425236106647,641.425236106647,925,891.425236106647
0,0,0,675,0
0,0,0,675,0
2,325.587257997816,75.5872579978164,925,325.587257997816
1,246.352762183192,0,921.352762183192,246.352762183192
2,103.344339318262,0,778.344339318262,103.344339318262
0,0,0,675,0
0,0,0,675,0
1,393.403396901283,143.403396901283,925,393.403396901283
2,1118.78969071301,868.789690713013,925,1118.78969071301
0,0,0,675,0
0,0,0,675,0
1,425.561811535501,175.561811535501,925,425.561811535501
0,0,0,675,0
0,0,0,675,0
0,0,0,675,0
2,418.46712898695,168.46712898695,925,418.46712898695
1,457.149526399139,207.149526399139,925,457.149526399139
0,0,0,675,0
1,252.875606859863,2.8756068598627,925,252.875606859863
0,0,0,675,0
0,0,0,675,0
0,0,0,675,0
2,429.319346754593,179.319346754593,925,429.319346754593
1,477.210472648698,227.210472648698,925,477.210472648698
1,423.253999581133,173.253999581133,925,423.253999581133
1,422.751016448501,172.751016448501,925,422.751016448501
3,1084.97771112765,834.977711127645,925,1084.97771112765
0,0,0,675,0
1,321.361963768735,71.3619637687349,925,321.361963768735
0,0,0,675,0
1,654.620187488082,404.620187488082,925,654.620187488082
1,312.523274499097,62.5232744990971,925,312.523274499097
2,250.743286179726,0.743286179726397,925,250.743286179726
0,0,0,675,0
1,258.029122890615,8.02912289061459,925,258.029122890615
1,1069.04034320446,819.040343204463,925,1069.04034320446
1,223.076047484192,0,898.076047484192,223.076047484192
2,699.405151414409,449.405151414409,925,699.405151414409
0,0,0,675,0
0,0,0,675,0
1,1079.38944526674,829.389445266737,925,1079.38944526674
0,0,0,675,0
0,0,0,675,0
0,0,0,675,0
1,354.91315686348,104.91315686348,925,354.91315686348
1,317.297495000139,67.2974950001392,925,317.297495000139
1,301.417235851546,51.4172358515465,925,301.417235851546
0,0,0,675,0
1,445.528090696777,195.528090696777,925,445.528090696777
0,0,0,675,0
0,0,0,675,0
0,0,0,675,0
0,0,0,675,0
0,0,0,675,0
2,721.536271309084,471.536271309084,925,721.536271309084
0,0,0,675,0
0,0,0,675,0
1,461.837313627395,211.837313627395,925,461.837313627395
1,427.809312810072,177.809312810072,925,427.809312810072
0,0,0,675,0
0,0,0,675,0
0,0,0,675,0
0,0,0,675,0
0,0,0,675,0
1,189.630352511694,0,864.630352511694,189.630352511694
0,0,0,675,0
1,184.983128159256,0,859.983128159256,184.983128159256
1,1671.72429792207,1421.72429792207,925,1671.72429792207
0,0,0,675,0
1,370.661301206177,120.661301206177,925,370.661301206177
1,186.763458177702,0,861.763458177702,186.763458177702
0,0,0,675,0
2,1234.8556574567,984.855657456698,925,1234.8556574567
2,773.705548355515,523.705548355515,925,773.705548355515
0,0,0,675,0
1,255.01457396229,5.0145739622898,925,255.01457396229
0,0,0,675,0
0,0,0,675,0
0,0,0,675,0
1,152.770579458596,0,827.770579458596,152.770579458596
2,403.508298174793,153.508298174793,925,403.508298174793
1,1497.41164988513,1247.41164988513,925,1497.41164988513
0,0,0,675,0
1,122.30182671377,0,797.30182671377,122.30182671377
1,262.282390220569,12.2823902205689,925,262.282390220569
0,0,0,675,0
0,0,0,675,0
0,0,0,675,0
1,735.646956835324,485.646956835324,925,735.646956835324
1,495.62638736552,245.62638736552,925,495.62638736552
0,0,0,675,0
0,0,0,675,0
1,86.1101535874605,0,761.11015358746,86.1101535874605
0,0,0,675,0
0,0,0,675,0
2,233.836249540761,0,908.836249540761,233.836249540761
0,0,0,675,0
0,0,0,675,0
1,1583.61186581696,1333.61186581696,925,1583.61186581696
0,0,0,675,0
0,0,0,675,0
1,647.204550660465,397.204550660465,925,647.204550660465
3,1137.83255085619,887.832550856185,925,1137.83255085619
2,969.410436627821,719.410436627821,925,969.410436627821
0,0,0,675,0
0,0,0,675,0
0,0,0,675,0
1,132.31485915,0,807.31485915,132.31485915
4,1827.68446410093,1577.68446410093,925,1827.68446410093
0,0,0,675,0
0,0,0,675,0
2,801.067689480616,551.067689480616,925,801.067689480616
2,965.286638775408,715.286638775408,925,965.286638775408
1,799.619656878546,549.619656878546,925,799.619656878546
0,0,0,675,0
0,0,0,675,0
1,225.11007396803,0,900.11007396803,225.11007396803
0,0,0,675,0
0,0,0,675,0
0,0,0,675,0
0,0,0,675,0
0,0,0,675,0
1,212.525709109797,0,887.525709109797,212.525709109797
0,0,0,675,0
1,302.334376778993,52.3343767789932,925,302.334376778993
0,0,0,675,0
0,0,0,675,0
0,0,0,675,0
1,569.03096557443,319.03096557443,925,569.03096557443
0,0,0,675,0
0,0,0,675,0
3,2160.94001066693,1910.94001066693,925,2160.94001066693
1,207.174262006699,0,882.174262006699,207.174262006699
2,971.071008375269,721.071008375269,925,971.071008375269
1,197.063201185244,0,872.063201185244,197.063201185244
1,230.839517263397,0,905.839517263397,230.839517263397
0,0,0,675,0
0,0,0,675,0
2,802.823377408992,552.823377408992,925,802.823377408992
3,842.382453095315,592.382453095315,925,842.382453095315
1,1247.44452700862,997.444527008621,925,1247.44452700862
0,0,0,675,0
2,676.381747134939,426.381747134939,925,676.381747134939
0,0,0,675,0
0,0,0,675,0
0,0,0,675,0
0,0,0,675,0
2,463.514531123816,213.514531123816,925,463.514531123816
2,1614.49032650538,1364.49032650538,925,1614.49032650538
0,0,0,675,0
0,0,0,675,0
0,0,0,675,0
0,0,0,675,0
1,414.720939934772,164.720939934772,925,414.720939934772
1,504.955010727652,254.955010727652,925,504.955010727652
2,539.739219094601,289.739219094601,925,539.739219094601
0,0,0,675,0
1,129.745865632077,0,804.745865632077,129.745865632077
0,0,0,675,0
1,262.080117091527,12.0801170915266,925,262.080117091527
0,0,0,675,0
2,893.237171436573,643.237171436573,925,893.237171436573
1,343.213276865353,93.2132768653528,925,343.213276865353
0,0,0,675,0
0,0,0,675,0
0,0,0,675,0
0,0,0,675,0
1,685.855700093003,435.855700093003,925,685.855700093003
0,0,0,675,0
0,0,0,675,0
2,568.372895848559,318.372895848559,925,568.372895848559
2,565.55322968446,315.55322968446,925,565.55322968446
2,568.482583473536,318.482583473536,925,568.482583473536
0,0,0,675,0
0,0,0,675,0
1,929.227298485764,679.227298485764,925,929.227298485764
0,0,0,675,0
1,430.351579923069,180.351579923069,925,430.351579923069
0,0,0,675,0
0,0,0,675,0
0,0,0,675,0
1,501.128565598725,251.128565598725,925,501.128565598725
1,435.180604159694,185.180604159694,925,435.180604159694
0,0,0,675,0
0,0,0,675,0
1,450.520564615113,200.520564615113,925,450.520564615113
0,0,0,675,0
0,0,0,675,0
0,0,0,675,0
2,468.068828964306,218.068828964306,925,468.068828964306
2,317.974977147365,67.9749771473646,925,317.974977147365
0,0,0,675,0
1,445.565474009455,195.565474009455,925,445.565474009455
0,0,0,675,0
1,417.553305883844,167.553305883844,925,417.553305883844
0,0,0,675,0
1,238.922139894133,0,913.922139894133,238.922139894133
2,841.923984821034,591.923984821034,925,841.923984821034
0,0,0,675,0
0,0,0,675,0
2,864.864033964804,614.864033964804,925,864.864033964804
1,257.994471961287,7.99447196128716,925,257.994471961287
3,1208.92204245953,958.922042459533,925,1208.92204245953
0,0,0,675,0
0,0,0,675,0
0,0,0,675,0
0,0,0,675,0
0,0,0,675,0
1,630.236166447963,380.236166447963,925,630.236166447963
1,316.753723273935,66.7537232739348,925,316.753723273935
1,344.957703536032,94.9577035360315,925,344.957703536032
0,0,0,675,0
0,0,0,675,0
0,0,0,675,0
2,482.542194286456,232.542194286456,925,482.542194286456
1,223.813404715163,0,898.813404715163,223.813404715163
1,258.798764948918,8.79876494891818,925,258.798764948918
1,211.36036884175,0,886.36036884175,211.36036884175
2,502.618043631762,252.618043631762,925,502.618043631762
2,547.486079452955,297.486079452955,925,547.486079452955
3,1318.32626027353,1068.32626027353,925,1318.32626027353
0,0,0,675,0
0,0,0,675,0
0,0,0,675,0
0,0,0,675,0
0,0,0,675,0
0,0,0,675,0
0,0,0,675,0
0,0,0,675,0
3,1933.18061763568,1683.18061763568,925,1933.18061763568
0,0,0,675,0
0,0,0,675,0
1,164.725403417282,0,839.725403417282,164.725403417282
0,0,0,675,0
0,0,0,675,0
0,0,0,675,0
0,0,0,675,0
0,0,0,675,0
0,0,0,675,0
0,0,0,675,0
0,0,0,675,0
2,1168.14985008246,918.149850082457,925,1168.14985008246
0,0,0,675,0
2,582.87538065986,332.87538065986,925,582.87538065986
0,0,0,675,0
0,0,0,675,0
0,0,0,675,0
1,866.440646731628,616.440646731628,925,866.440646731628
0,0,0,675,0
0,0,0,675,0
0,0,0,675,0
1,103.782152167852,0,778.782152167852,103.782152167852
1,659.445130067631,409.445130067631,925,659.445130067631
0,0,0,675,0
0,0,0,675,0
1,146.10117652556,0,821.10117652556,146.10117652556
2,484.557371670471,234.557371670471,925,484.557371670471
0,0,0,675,0
3,1502.97976817572,1252.97976817572,925,1502.97976817572
1,1026.79151709633,776.791517096331,925,1026.79151709633
0,0,0,675,0
1,262.463199222881,12.4631992228814,925,262.463199222881
1,762.744173270014,512.744173270014,925,762.744173270014
0,0,0,675,0
3,2683.27671570947,2433.27671570947,925,2683.27671570947
1,207.526283830941,0,882.526283830941,207.526283830941
0,0,0,675,0
5,2179.2027610822,1929.2027610822,925,2179.2027610822
0,0,0,675,0
1,200.616611414088,0,875.616611414088,200.616611414088
2,292.404176101616,42.4041761016164,925,292.404176101616
0,0,0,675,0
0,0,0,675,0
0,0,0,675,0
0,0,0,675,0
0,0,0,675,0
0,0,0,675,0
1,845.421615079206,595.421615079206,925,845.421615079206
0,0,0,675,0
0,0,0,675,0
0,0,0,675,0
2,626.90307679594,376.90307679594,925,626.90307679594
2,1612.24232092847,1362.24232092847,925,1612.24232092847
1,263.902137625792,13.9021376257916,925,263.902137625792
1,466.183288629795,216.183288629795,925,466.183288629795
1,524.567246233279,274.567246233279,925,524.567246233279
0,0,0,675,0
2,731.064292947862,481.064292947862,925,731.064292947862
1,886.723762587008,636.723762587008,925,886.723762587008
0,0,0,675,0
0,0,0,675,0
0,0,0,675,0
1,691.434403237313,441.434403237313,925,691.434403237313
1,550.783375664548,300.783375664548,925,550.783375664548
0,0,0,675,0
0,0,0,675,0
0,0,0,675,0
1,301.836224174677,51.8362241746769,925,301.836224174677
0,0,0,675,0
0,0,0,675,0
0,0,0,675,0
1,462.193510937105,212.193510937105,925,462.193510937105
0,0,0,675,0
0,0,0,675,0
0,0,0,675,0
1,303.79369841002,53.7936984100204,925,303.79369841002
1,339.679966683172,89.679966683172,925,339.679966683172
0,0,0,675,0
1,269.602817036243,19.6028170362433,925,269.602817036243
0,0,0,675,0
0,0,0,675,0
1,745.224971443177,495.224971443177,925,745.224971443177
0,0,0,675,0
0,0,0,675,0
1,271.956383721521,21.9563837215206,925,271.956383721521
2,1061.92178666546,811.921786665459,925,1061.92178666546
1,175.295326163537,0,850.295326163537,175.295326163537
1,436.891092393537,186.891092393537,925,436.891092393537
1,418.537260348664,168.537260348664,925,418.537260348664
0,0,0,675,0
0,0,0,675,0
2,1174.76988482929,924.769884829294,925,1174.76988482929
1,644.118311281167,394.118311281167,925,644.118311281167
1,200.749238079325,0,875.749238079325,200.749238079325
0,0,0,675,0
0,0,0,675,0
3,918.299263348852,668.299263348852,925,918.299263348852
1,89.7936151750269,0,764.793615175027,89.7936151750269
0,0,0,675,0
0,0,0,675,0
0,0,0,675,0
1,375.050250073525,125.050250073525,925,375.050250073525
1,231.700195037413,0,906.700195037413,231.700195037413
1,516.324466369644,266.324466369644,925,516.324466369644
3,1441.65813532758,1191.65813532758,925,1441.65813532758
0,0,0,675,0
0,0,0,675,0
0,0,0,675,0
2,538.566851878681,288.566851878681,925,538.566851878681
0,0,0,675,0
0,0,0,675,0
1,323.593980268533,73.5939802685332,925,323.593980268533
0,0,0,675,0
2,253.873201089043,3.87320108904325,925,253.873201089043
0,0,0,675,0
1,438.065033926552,188.065033926552,925,438.065033926552
0,0,0,675,0
0,0,0,675,0
2,354.189341549257,104.189341549257,925,354.189341549257
0,0,0,675,0
2,939.904068961691,689.904068961691,925,939.904068961691
0,0,0,675,0
1,1335.9812414006,1085.9812414006,925,1335.9812414006
0,0,0,675,0
1,347.735795866105,97.7357958661053,925,347.735795866105
0,0,0,675,0
0,0,0,675,0
0,0,0,675,0
0,0,0,675,0
1,113.01780230404,0,788.01780230404,113.01780230404
0,0,0,675,0
1,335.508143340484,85.5081433404839,925,335.508143340484
0,0,0,675,0
0,0,0,675,0
1,816.555586903424,566.555586903424,925,816.555586903424
0,0,0,675,0
0,0,0,675,0
2,1041.54312608997,791.54312608997,925,1041.54312608997
1,854.409058431997,604.409058431997,925,854.409058431997
1,823.610670365479,573.610670365479,925,823.610670365479
1,352.195551872278,102.195551872278,925,352.195551872278
1,267.035721013141,17.0357210131409,925,267.035721013141
1,279.21138383763,29.2113838376303,925,279.21138383763
0,0,0,675,0
2,583.551099964597,333.551099964597,925,583.551099964597
0,0,0,675,0
0,0,0,675,0
0,0,0,675,0
0,0,0,675,0
1,74.4356424894587,0,749.435642489459,74.4356424894587
0,0,0,675,0
1,418.545678253577,168.545678253577,925,418.545678253577
0,0,0,675,0
1,813.077753639501,563.077753639501,925,813.077753639501
0,0,0,675,0
1,376.807243447303,126.807243447303,925,376.807243447303
1,671.965346390392,421.965346390392,925,671.965346390392
0,0,0,675,0
0,0,0,675,0
1,1414.93819008449,1164.93819008449,925,1414.93819008449
1,142.444337737364,0,817.444337737364,142.444337737364
0,0,0,675,0
1,52.9453096732496,0,727.94530967325,52.9453096732496
0,0,0,675,0
0,0,0,675,0
0,0,0,675,0
0,0,0,675,0
1,505.115247925357,255.115247925357,925,505.115247925357
1,426.723379102876,176.723379102876,925,426.723379102876
0,0,0,675,0
0,0,0,675,0
1,69.3908480974515,0,744.390848097452,69.3908480974515
1,576.026733057338,326.026733057338,925,576.026733057338
0,0,0,675,0
1,324.020425049895,74.0204250498951,925,324.020425049895
0,0,0,675,0
0,0,0,675,0
2,345.844589620342,95.8445896203419,925,345.844589620342
0,0,0,675,0
1,223.156875782714,0,898.156875782714,223.156875782714
1,238.003281501558,0,913.003281501558,238.003281501558
0,0,0,675,0
2,775.023289226971,525.023289226971,925,775.023289226971
0,0,0,675,0
0,0,0,675,0
1,311.941248140078,61.9412481400777,925,311.941248140078
3,2081.99536885936,1831.99536885936,925,2081.99536885936
0,0,0,675,0
1,140.864830145021,0,815.864830145021,140.864830145021
2,1307.76526816858,1057.76526816858,925,1307.76526816858
